278.0,119.0,7.88
101.5,95.65,-2.97
161.49,97.13,-0.36
148.33,138.08,-0.42
162.9,107.25,-0.27
187.62,102.15,0.26
124.92,92.55,-1.21
153.59,106.45,-0.35
177.58,140.33,0.0
131.55,147.07,-1.14
156.61,110.79,-0.34
155.2,136.54,-0.34
142.07,141.49,-0.79
127.6,131.87,-1.43
145.27,108.08,-0.37
136.27,99.0,-0.45
174.85,106.03,-0.04
191.42,92.82,0.43
212.78,94.37,1.88
155.03,67.97,-0.74
130.18,94.54,-1.08
186.13,145.16,0.08
126.61,142.42,-1.31
276.63,105.91,16.79
103.86,63.47,-2.39
79.54,96.72,-5.35
192.59,106.49,0.37
152.06,145.09,-0.53
142.37,112.82,-0.46
170.71,110.61,-0.15
279.19,155.9,16.9
100.59,57.31,-2.46
69.53,93.05,-5.87
141.25,90.68,-0.88
175.32,96.11,-0.01
163.89,145.55,-0.24
107.57,94.69,-2.66
146.68,145.93,-0.51
74.64,157.32,-5.23
214.81,59.99,3.46
213.98,12.87,1.32
83.57,98.29,-5.24
10.63,17.52,-11.56
58.82,159.44,-8.94
88.53,154.47,-5.05
142.39,96.49,-0.6
179.44,146.15,-0.11
175.32,134.96,-0.01
73.82,95.18,-5.88
284.1,113.26,18.78
72.65,162.45,-5.35
156.53,146.5,-0.46
212.42,22.8,1.86
266.58,139.45,14.05
278.62,126.54,17.68
272.95,100.72,15.82
216.81,35.09,3.78
271.08,129.09,15.49
279.16,120.05,17.82
119.0,93.0,-0.65
192.0,97.0,0.64
299.0,111.0,13.89
251.0,129.0,6.0
219.0,80.0,2.49
100.3,95.7,-4.15
161.29,97.52,-0.89
148.08,138.85,-1.23
162.65,107.74,-0.85
187.73,102.53,-0.56
124.62,93.1,-2.22
153.42,106.89,-1.24
177.62,141.16,-0.87
131.01,148.13,-2.31
156.44,111.34,-1.2
155.02,137.29,-1.17
141.62,142.39,-1.63
126.91,132.06,-2.26
145.09,108.37,-1.4
136.31,99.49,-1.8
174.82,106.53,-0.9
191.64,93.21,-0.29
213.68,94.36,1.65
154.66,67.82,-1.27
129.95,95.19,-2.3
186.17,146.13,-0.72
126.0,143.43,-2.51
285.28,104.39,18.94
102.72,63.05,-3.75
76.71,96.5,-6.72
192.81,106.87,-0.49
151.72,145.88,-1.19
142.11,113.27,-1.4
170.59,111.16,-1.2
288.14,159.41,18.68
99.47,56.94,-3.94
66.76,92.91,-7.38
140.76,90.97,-1.76
175.27,96.51,-0.77
163.84,146.39,-1.13
106.49,94.75,-3.79
146.38,146.76,-1.22
72.04,158.59,-7.05
216.43,58.74,3.07
214.51,12.56,0.99
80.73,97.93,-6.48
54.04,161.1,-10.74
85.94,155.62,-6.32
142.15,96.83,-1.69
179.35,147.04,-0.87
175.3,135.62,-0.78
71.06,94.97,-7.53
293.88,113.45,21.23
69.9,163.81,-7.11
156.28,147.32,-1.25
213.23,22.42,1.74
273.89,141.31,15.24
287.82,127.38,19.83
281.13,99.39,17.37
218.6,32.51,3.42
279.22,130.03,16.96
288.44,120.7,20.21
119.23,93.62,-2.82
192.45,97.56,-0.39
252.64,129.43,9.54
219.75,80.26,3.45
157.0,92.0,-0.72
291.0,133.0,9.99
225.0,82.0,1.73
279.0,145.0,8.25
97.96,93.47,-2.89
160.75,95.55,-0.11
147.53,137.35,-0.15
162.24,106.01,0.21
187.4,100.68,0.64
123.47,91.27,-1.12
152.73,105.17,-0.11
177.32,139.5,0.26
129.64,146.46,-0.88
155.77,109.61,-0.12
154.55,135.71,-0.07
140.71,140.84,-0.41
125.6,130.62,-0.86
144.38,106.79,-0.36
135.37,97.54,-0.77
174.36,104.77,0.36
191.45,91.14,0.85
214.37,91.58,2.93
153.7,65.17,-0.12
128.77,93.19,-1.14
185.79,144.47,0.6
124.44,141.71,-0.92
295.02,99.38,25.51
100.6,59.95,-2.75
73.16,94.18,-5.77
192.58,105.19,0.76
151.26,144.37,-0.16
141.42,111.64,-0.41
170.07,109.36,0.13
298.07,160.21,23.73
97.17,53.61,-2.87
62.97,90.82,-6.58
139.82,88.82,-0.68
174.82,94.57,0.29
163.23,144.83,0.09
104.47,93.05,-2.59
145.82,145.27,-0.17
68.28,157.39,-5.91
218.28,53.61,4.17
215.23,8.34,1.83
77.26,95.51,-5.45
48.06,160.03,-9.33
82.64,154.44,-4.91
141.25,94.74,-0.61
178.9,145.34,0.33
174.85,134.14,0.29
67.19,92.76,-6.48
66.05,162.78,-6.05
155.7,145.76,-0.12
214.16,17.52,2.79
281.83,140.28,19.5
290.21,94.58,21.86
220.72,26.51,4.74
288.01,128.04,21.76
117.63,91.76,-1.48
192.26,95.5,0.67
257.45,127.21,13.15
221.52,76.56,5.1
156.64,91.46,-0.11
292.47,132.47,23.95
225.03,81.04,4.98
280.11,144.65,18.95
125.0,134.0,0.05
95.83,91.84,-2.95
160.26,94.28,-0.13
146.78,136.34,-0.33
161.61,104.94,0.11
187.17,99.29,0.5
122.29,89.79,-1.25
152.07,104.15,-0.27
176.71,138.69,0.03
128.62,145.58,-1.15
155.17,108.57,-0.24
153.81,134.72,-0.22
139.84,139.88,-0.82
124.57,129.44,-1.13
143.54,105.84,-0.4
134.35,96.12,-1.31
173.88,103.69,0.21
191.33,89.75,0.79
215.48,89.48,2.57
153.2,63.03,-0.29
127.56,91.66,-1.18
185.5,143.9,0.29
123.41,140.83,-1.07
98.55,57.57,-2.75
69.33,92.23,-6.01
192.34,103.82,0.9
150.49,143.43,-0.39
140.53,110.59,-0.51
169.24,108.37,0.11
95.07,51.31,-2.65
58.7,88.84,-7.13
138.7,87.3,-0.85
174.48,93.08,0.13
162.73,143.92,-0.24
102.52,91.43,-2.42
145.12,144.32,-0.4
64.47,157.07,-6.51
219.76,49.76,4.96
215.57,4.92,2.33
73.58,93.55,-5.56
42.52,159.93,-11.13
79.12,154.06,-5.34
140.29,93.38,-0.52
178.46,144.63,0.1
174.51,133.24,-0.1
62.97,90.72,-6.91
62.32,162.58,-6.74
155.02,144.89,-0.35
215.12,12.87,2.85
291.37,140.3,22.54
222.15,21.14,5.78
298.67,126.99,25.47
116.26,90.45,-1.57
192.01,94.19,0.78
263.73,126.12,15.04
223.47,73.26,5.42
156.11,90.15,-0.08
226.97,77.76,5.32
289.32,145.01,21.22
124.91,133.48,-1.12
264.0,125.0,6.99
217.0,51.0,1.58
89.0,42.0,-2.16
141.0,116.0,-1.05
227.0,59.0,2.53
222.0,40.0,2.0
94.31,90.67,-2.9
160.64,93.3,-0.21
147.11,135.83,-0.37
162.33,104.18,-0.1
187.94,98.5,0.44
122.26,88.88,-1.57
152.47,103.32,-0.32
177.37,138.25,0.16
128.37,145.14,-0.95
155.53,107.74,-0.27
154.18,134.2,-0.28
140.05,139.45,-0.82
124.37,128.82,-1.13
143.86,105.05,-0.53
134.36,94.94,-1.28
174.55,102.92,0.15
192.28,88.58,0.5
217.25,87.89,3.18
153.51,61.25,-0.67
127.53,90.63,-1.46
186.18,143.51,0.44
123.18,140.43,-0.93
97.56,55.49,-3.18
66.51,90.55,-6.4
193.32,103.16,0.66
150.77,142.96,-0.28
140.84,109.79,-0.63
169.9,107.55,0.08
94.04,49.02,-3.09
55.29,87.28,-6.63
138.93,86.3,-1.15
175.03,92.37,0.16
163.04,143.48,-0.06
101.23,90.34,-2.54
145.36,143.84,-0.33
61.36,157.11,-6.53
223.19,45.32,4.64
71.13,92.54,-6.18
37.16,160.46,-11.07
76.82,153.93,-5.75
140.5,92.44,-0.72
179.07,144.21,0.19
174.77,132.56,0.35
59.61,89.15,-6.77
59.02,162.78,-6.47
155.33,144.63,-0.28
217.16,7.8,2.91
225.91,15.31,5.43
116.0,89.5,-1.9
192.93,93.0,0.71
272.31,125.21,17.08
227.27,69.67,5.08
156.51,89.15,-0.2
230.52,74.49,5.75
124.66,133.02,-1.02
265.6,124.78,14.65
217.46,50.19,3.4
88.7,41.76,-3.64
140.78,115.83,-0.64
227.62,58.29,5.66
222.56,39.04,4.6
274.0,120.0,9.68
230.0,60.0,3.64
223.0,66.0,2.65
86.0,90.0,-1.72
177.0,97.0,0.51
218.0,74.0,2.37
229.0,4.0,3.28
92.2,89.72,-3.11
159.79,92.57,-0.33
146.31,135.57,-0.03
161.55,103.63,-0.15
187.6,98.01,0.34
120.65,88.27,-1.07
151.52,102.86,-0.15
176.67,138.09,0.13
127.28,144.93,-1.27
154.59,107.28,-0.14
153.38,133.94,-0.13
138.67,139.25,-0.0
123.18,128.16,-1.06
142.88,104.51,-0.19
132.91,94.19,-0.55
173.89,102.32,0.12
191.85,87.84,0.82
218.25,86.14,3.07
152.53,59.58,-0.51
125.98,89.85,-1.05
185.68,143.52,0.59
122.18,140.23,-1.39
95.26,53.39,-3.06
62.38,88.88,-6.77
193.12,102.74,0.84
149.87,142.73,-0.11
139.79,109.32,-0.18
169.12,107.05,0.04
91.87,47.01,-3.15
51.1,86.03,-7.55
137.57,85.37,-0.27
174.54,91.44,0.06
162.29,143.25,0.05
99.46,89.43,-2.93
144.5,143.59,-0.17
57.07,157.32,-7.0
224.78,41.35,4.59
67.15,90.75,-6.47
30.15,160.8,-11.9
72.9,154.16,-5.96
139.43,92.11,-0.26
178.44,144.07,0.22
174.36,132.43,0.08
55.09,87.65,-7.21
54.78,163.13,-7.04
154.39,144.35,-0.1
228.35,9.52,5.67
114.28,88.8,-1.94
192.6,92.3,0.97
280.33,124.59,20.06
229.37,66.28,5.58
155.68,88.4,-0.31
232.83,71.3,6.77
123.57,132.23,-1.2
272.23,124.15,17.25
218.59,46.74,3.12
85.89,39.01,-3.51
139.74,115.47,-0.15
229.88,54.5,6.43
224.1,34.97,4.51
275.35,119.6,18.23
230.41,59.13,6.15
223.3,65.11,4.26
85.47,89.87,-4.14
176.84,96.67,0.15
218.06,73.36,3.77
285.0,127.0,10.18
199.0,89.0,0.03
124.0,83.0,-1.16
90.69,89.13,-3.36
160.39,92.19,-0.65
146.65,135.54,-0.28
162.1,103.39,-0.59
188.41,97.19,0.31
120.57,87.79,-1.17
152.05,102.59,-0.65
177.5,138.06,-0.14
127.24,145.1,-1.63
155.2,107.02,-0.63
153.81,133.85,-0.46
138.97,139.21,-0.31
123.11,128.04,-1.5
143.27,104.3,-0.66
133.08,93.65,-1.0
174.64,102.04,-0.25
192.82,87.37,0.48
220.77,84.37,3.0
152.72,58.36,-0.84
125.94,89.36,-1.22
186.58,143.54,0.15
122.07,140.32,-1.71
94.31,51.91,-3.79
59.43,87.73,-7.67
194.08,101.83,0.69
150.37,142.72,-0.52
140.14,108.87,-0.61
169.88,106.75,-0.52
90.9,45.52,-3.69
47.52,85.22,-8.04
137.66,84.94,-0.67
175.15,91.22,-0.16
162.92,143.32,-0.38
98.0,88.82,-3.19
144.92,143.63,-0.57
53.81,158.26,-7.83
228.32,36.58,4.64
64.33,89.98,-7.21
24.49,161.79,-13.76
70.32,154.92,-7.05
139.7,91.85,-0.71
179.23,144.1,-0.3
175.06,132.41,-0.2
51.83,86.78,-8.12
51.67,164.13,-8.15
154.93,144.47,-0.56
113.83,88.31,-2.07
193.68,91.73,0.5
291.53,123.89,22.81
233.08,63.16,5.82
156.28,88.02,-0.66
237.02,67.84,7.56
123.49,132.11,-1.62
282.11,123.41,19.24
221.02,43.51,3.65
84.82,37.52,-4.37
140.07,114.89,-0.56
234.0,50.35,6.91
227.58,30.13,4.63
285.73,118.83,20.53
234.41,55.32,6.64
226.13,62.43,4.46
83.71,89.17,-5.06
177.49,96.35,-0.18
220.75,70.9,3.59
287.09,126.99,21.04
199.09,89.02,0.5
123.87,83.12,-1.25
140.0,134.0,-0.08
239.0,58.0,4.59
237.0,29.0,4.51
229.0,64.0,2.66
88.62,88.66,-3.47
159.36,91.51,-0.54
146.04,135.48,-0.58
161.27,103.1,-0.72
187.91,96.6,0.45
119.52,87.26,-1.93
151.16,102.27,-0.54
176.72,137.99,-0.07
125.68,144.99,-1.56
154.25,106.76,-0.52
152.96,133.77,-0.51
138.55,139.06,-0.94
121.85,128.04,-1.69
142.54,104.1,-0.8
132.15,93.27,-1.39
173.88,101.58,-0.13
192.66,86.68,0.28
221.64,82.66,3.15
151.78,56.99,-0.93
124.81,88.61,-1.78
186.12,143.68,0.16
120.47,140.21,-1.52
91.69,49.74,-4.14
54.91,86.23,-8.23
193.88,101.2,0.72
149.54,142.69,-0.59
139.49,108.66,-0.74
168.95,106.44,-0.49
88.36,43.3,-4.04
43.02,83.76,-8.76
137.07,84.34,-1.27
174.56,90.41,0.01
162.13,143.31,-0.35
96.04,88.56,-3.54
144.07,143.59,-0.61
49.06,158.81,-8.47
230.24,32.38,5.02
59.98,88.81,-7.7
65.88,155.52,-7.4
138.92,91.6,-0.82
178.52,144.13,-0.18
174.39,132.28,-0.07
46.89,85.18,-8.8
46.73,164.84,-8.77
154.02,144.53,-0.55
111.91,87.66,-2.17
193.54,91.13,0.43
235.5,59.64,6.12
155.26,87.3,-0.57
240.38,63.64,8.71
122.07,132.01,-1.58
291.39,122.68,23.34
222.45,39.82,3.73
82.03,34.99,-4.54
139.43,114.53,-0.66
237.06,45.82,7.79
229.53,25.54,5.26
237.28,51.37,7.47
227.96,59.46,4.82
80.57,87.86,-5.34
176.88,95.63,-0.1
222.23,68.37,3.76
198.99,88.35,0.63
122.75,82.24,-1.91
139.86,133.91,-0.95
239.74,56.97,7.66
237.92,27.54,7.67
229.47,63.45,4.31
85.0,63.0,-3.02
86.82,87.45,-3.52
159.56,90.45,-0.62
146.29,134.87,-0.68
161.5,102.23,-0.64
188.69,95.62,0.28
119.1,86.11,-1.79
151.32,101.45,-0.55
177.35,137.27,-0.26
125.52,144.41,-1.94
154.49,105.87,-0.56
153.27,133.19,-0.65
138.56,138.52,-0.99
121.42,127.25,-1.64
142.54,103.31,-0.74
131.75,92.31,-1.47
174.35,100.67,-0.25
193.29,85.66,0.48
224.15,79.98,3.43
151.58,54.93,-0.72
124.45,87.7,-1.7
186.75,143.12,0.16
120.24,139.53,-1.86
89.86,47.24,-4.23
51.11,84.13,-8.56
194.79,100.28,0.54
149.77,142.2,-0.59
139.44,107.85,-0.68
169.32,105.59,-0.4
86.59,40.75,-4.12
38.84,81.89,-9.07
136.79,83.1,-1.17
174.9,89.52,-0.15
162.46,142.74,-0.41
94.27,87.46,-3.61
144.31,143.18,-0.67
45.16,159.32,-8.85
233.53,26.27,5.14
56.35,86.8,-7.99
62.48,155.72,-7.9
138.79,90.66,-0.79
178.96,143.33,-0.16
174.85,131.47,-0.24
42.76,83.4,-9.39
42.82,165.38,-9.59
154.3,144.1,-0.62
111.68,86.51,-2.19
194.21,90.1,0.52
239.44,54.68,6.32
155.44,86.23,-0.61
245.36,58.09,10.46
121.71,131.14,-1.69
224.74,35.14,4.11
79.77,31.97,-4.37
139.43,113.76,-0.65
241.62,39.78,8.63
232.7,19.28,5.59
241.72,45.72,8.35
231.07,55.21,5.26
78.08,85.83,-5.1
177.27,94.76,-0.19
224.7,64.83,4.54
199.67,87.33,0.91
122.33,81.21,-1.78
139.8,133.29,-0.97
244.36,51.4,8.39
242.44,20.58,8.11
232.15,59.68,5.34
84.49,62.61,-4.41
239.0,45.0,4.33
86.0,65.0,-1.75
246.0,8.0,5.12
84.94,86.39,-4.09
158.98,89.6,-0.34
145.63,134.47,-0.8
160.83,101.58,-0.48
188.58,94.74,0.35
117.64,85.25,-1.84
150.73,100.85,-0.44
176.75,137.0,-0.11
124.2,144.13,-1.75
153.9,105.29,-0.43
152.62,132.68,-0.71
137.72,138.2,-1.07
120.23,126.78,-1.86
141.9,102.66,-0.84
130.86,91.24,-1.26
173.87,100.01,-0.17
193.38,84.74,0.58
225.7,77.63,3.79
150.85,53.13,-0.74
123.08,86.68,-1.74
186.6,143.03,0.03
119.04,139.22,-1.91
87.34,44.7,-4.19
46.12,81.92,-8.79
194.83,99.49,0.51
149.11,141.82,-0.69
138.91,107.27,-0.92
168.75,104.96,-0.35
84.06,38.19,-4.17
33.39,80.21,-9.28
135.93,82.22,-1.24
174.6,88.59,-0.1
161.99,142.49,-0.39
92.38,86.38,-4.09
143.62,142.76,-0.71
40.05,159.82,-9.66
235.87,20.72,5.36
51.75,84.79,-8.22
57.89,156.28,-8.72
138.26,90.03,-1.15
178.58,143.25,-0.33
174.43,131.21,-0.16
37.39,81.58,-9.71
37.44,166.1,-11.0
153.64,143.97,-0.6
109.71,85.68,-2.29
194.34,89.2,0.61
242.66,49.89,6.3
154.84,85.39,-0.34
250.41,51.87,11.62
120.57,130.66,-1.9
226.76,29.9,4.21
76.78,28.89,-4.22
138.92,112.88,-1.0
245.82,33.4,8.88
235.27,13.25,5.41
245.73,40.03,8.73
233.48,51.06,5.41
74.75,84.39,-4.91
176.85,93.89,-0.12
226.34,61.78,4.96
199.93,86.43,0.95
120.88,80.13,-1.7
138.95,132.76,-1.08
248.47,45.69,9.08
246.43,13.34,8.76
234.47,55.93,5.76
81.71,60.46,-4.26
239.93,44.16,6.81
85.75,64.89,-3.91
234.0,20.0,2.47
77.0,35.0,-2.7
71.0,23.0,-3.1
83.17,85.55,-4.01
159.01,88.77,-0.38
145.65,134.16,-0.75
160.99,101.08,-0.51
189.08,94.33,0.25
117.18,84.44,-1.37
150.8,100.23,-0.48
177.27,136.62,-0.31
123.51,143.87,-1.4
153.95,104.74,-0.43
152.65,132.36,-0.63
137.53,137.89,-1.14
119.62,126.35,-1.33
141.8,102.05,-0.76
130.17,90.25,-1.21
174.2,99.34,-0.4
193.88,83.93,0.51
227.72,75.4,4.79
150.83,51.31,-0.85
122.63,86.18,-1.25
186.99,142.92,0.21
118.27,138.94,-1.56
85.39,42.56,-4.18
41.69,80.04,-9.25
195.47,98.9,0.42
149.17,141.54,-0.65
138.75,106.55,-0.8
168.92,104.45,-0.38
82.25,35.95,-4.03
28.68,78.55,-9.66
135.59,81.2,-1.27
174.82,87.77,-0.23
162.16,142.24,-0.37
90.59,85.55,-4.21
143.64,142.6,-0.6
35.23,160.61,-10.38
239.5,14.62,5.42
47.61,83.24,-8.53
53.66,156.77,-9.26
137.93,89.3,-1.12
178.82,142.87,-0.25
174.72,130.72,-0.26
32.46,79.66,-10.25
32.17,167.08,-11.02
153.7,143.71,-0.53
109.32,84.75,-2.11
194.85,88.38,0.58
246.77,44.84,6.99
154.87,84.55,-0.39
257.2,44.89,12.89
119.85,130.2,-1.38
229.53,24.85,4.15
75.06,26.69,-4.14
138.78,112.2,-0.86
251.33,26.25,9.66
239.02,6.61,5.23
251.19,33.38,8.98
237.24,46.13,5.48
72.52,83.28,-5.2
177.15,93.22,-0.31
229.73,57.48,4.66
200.7,85.53,0.9
120.42,79.24,-1.31
138.78,132.51,-1.15
253.86,39.43,9.43
238.29,51.32,6.19
79.72,58.56,-4.74
244.35,38.68,7.17
83.87,63.11,-3.92
234.99,18.28,4.47
76.85,34.7,-4.45
70.57,22.45,-5.02
251.0,35.0,4.8
80.33,86.91,-3.44
158.57,90.53,-0.32
144.8,136.31,-0.25
160.27,103.0,-0.11
188.89,95.74,0.35
115.81,86.58,-1.19
150.28,102.14,-0.29
176.65,138.89,0.07
122.29,146.25,-1.15
153.46,106.66,-0.17
151.88,134.45,-0.2
136.54,140.17,-1.11
118.3,128.27,-1.22
141.01,103.99,-0.47
129.48,91.97,-1.15
173.71,101.3,0.02
194.07,85.69,0.4
229.96,75.21,4.41
150.06,52.35,-0.82
121.35,88.12,-1.14
186.74,145.26,0.29
116.95,141.28,-1.35
82.81,42.89,-4.4
195.3,100.43,0.38
148.4,143.77,-0.19
137.94,108.55,-0.58
168.38,106.36,-0.24
79.59,35.97,-3.86
134.54,82.77,-1.01
174.52,89.35,0.02
161.6,144.53,-0.13
87.75,87.19,-3.78
142.91,144.81,-0.33
29.0,164.15,-10.27
241.82,11.54,6.74
42.56,83.7,-9.0
48.1,160.01,-8.73
137.04,90.82,-0.82
178.37,145.27,0.24
174.29,133.0,0.01
26.55,80.55,-11.1
25.61,170.66,-11.58
153.04,146.08,-0.19
107.44,87.05,-2.06
195.03,90.14,0.49
249.72,42.74,8.89
154.42,86.3,-0.27
263.4,40.24,16.09
118.57,132.1,-1.23
231.44,22.32,5.05
72.26,26.7,-3.45
137.89,114.23,-0.5
255.96,21.7,11.64
255.48,29.85,11.16
239.52,44.59,7.21
69.34,84.46,-4.94
176.76,94.84,0.02
231.74,56.73,5.89
200.96,87.33,1.05
119.18,80.85,-1.28
137.78,134.62,-1.07
258.58,35.69,11.28
240.79,49.84,7.79
76.78,59.21,-5.16
247.55,36.29,8.88
81.26,63.94,-3.93
236.9,15.91,5.93
73.6,34.24,-4.2
67.59,22.26,-5.77
251.75,34.62,9.66
114.0,78.0,-1.42
238.0,45.0,3.63
79.21,86.94,-2.31
158.78,90.48,-0.49
145.25,136.58,-0.77
160.69,103.04,-0.31
189.67,95.29,-0.47
115.84,86.47,-1.92
150.51,102.22,-0.31
177.45,139.17,0.07
122.26,146.76,-1.82
153.7,106.7,-0.36
152.38,134.71,-0.6
136.81,140.41,-1.66
118.31,128.72,-2.11
